ligand_target,ligand_data_id,ligand_key,ligand_mol_index,receptor_target,receptor_data_id,is_native_target,vina_score,success,error,ligand_risk,ligand_qed,dock_pose_pass,mol_pred,mol_cond
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,75,ABL2,76,False,-7.368,True,,0.0039544808433074,0.8055754414477876,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m075.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,75,AKT1,80,False,-8.321,True,,0.0039544808433074,0.8055754414477876,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m075.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,75,CDK6-4AUA,87,False,-7.735,True,,0.0039544808433074,0.8055754414477876,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m075.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
PHKG1,26,1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0,41,GRK4,2,False,-7.545,True,,0.0844141963301877,0.525822914001302,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0__m041.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PHKG1_RABIT_6_296_ATPsite_0/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10.pdb
PHKG1,26,1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0,41,PHKG1,26,True,-8.484,True,,0.0844141963301877,0.525822914001302,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0__m041.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PHKG1_RABIT_6_296_ATPsite_0/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10.pdb
PHKG1,26,1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0,41,AKT1,80,False,-9.445,True,,0.0844141963301877,0.525822914001302,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0__m041.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PHKG1_RABIT_6_296_ATPsite_0/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,75,CDK6-2F2C,88,False,-7.712,True,,0.0039544808433074,0.8055754414477876,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m075.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
PHKG1,26,1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0,41,PAK4,25,False,-7.42,True,,0.0844141963301877,0.525822914001302,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0__m041.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PHKG1_RABIT_6_296_ATPsite_0/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10.pdb
PHKG1,26,1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0,41,IPMK,9,False,-7.104,True,,0.0844141963301877,0.525822914001302,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0__m041.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PHKG1_RABIT_6_296_ATPsite_0/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,75,DYRK2,98,False,-8.773,True,,0.0039544808433074,0.8055754414477876,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m075.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
PHKG1,26,1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0,41,ABL2,76,False,-7.618,True,,0.0844141963301877,0.525822914001302,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0__m041.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PHKG1_RABIT_6_296_ATPsite_0/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,49,GRK4,2,False,-8.268,True,,0.0059123148308319,0.8197330119409836,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m049.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,49,PAK4,25,False,-7.604,True,,0.0059123148308319,0.8197330119409836,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m049.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
PHKG1,26,1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0,41,TBK1,41,False,-7.59,True,,0.0844141963301877,0.525822914001302,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0__m041.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PHKG1_RABIT_6_296_ATPsite_0/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,49,IPMK,9,False,-6.791,True,,0.0059123148308319,0.8197330119409836,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m049.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,49,KS6A3,11,False,-8.793,True,,0.0059123148308319,0.8197330119409836,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m049.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,49,PHKG1,26,False,-9.409,True,,0.0059123148308319,0.8197330119409836,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m049.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,49,TBK1,41,True,-9.111,True,,0.0059123148308319,0.8197330119409836,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m049.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,49,M3K14,16,False,-7.914,True,,0.0059123148308319,0.8197330119409836,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m049.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,49,ABL2,76,False,-8.91,True,,0.0059123148308319,0.8197330119409836,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m049.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
PHKG1,26,1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0,41,KS6A3,11,False,-8.072,True,,0.0844141963301877,0.525822914001302,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0__m041.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PHKG1_RABIT_6_296_ATPsite_0/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10.pdb
PHKG1,26,1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0,94,M3K14,16,False,-6.939,True,,0.0520943154336523,0.4357262876912215,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0__m094.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PHKG1_RABIT_6_296_ATPsite_0/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,49,AKT1,80,False,-9.784,True,,0.0059123148308319,0.8197330119409836,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m049.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,49,CDK6-4AUA,87,False,-8.955,True,,0.0059123148308319,0.8197330119409836,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m049.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,49,CDK6-2F2C,88,False,-8.35,True,,0.0059123148308319,0.8197330119409836,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m049.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,49,DYRK2,98,False,-9.476,True,,0.0059123148308319,0.8197330119409836,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m049.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,31,GRK4,2,False,-6.389,True,,0.0073151054717119,0.7991537703802739,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m031.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,31,IPMK,9,False,-5.979,True,,0.0073151054717119,0.7991537703802739,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m031.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
PHKG1,26,1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0,41,CDK6-2F2C,88,False,-7.404,True,,0.0844141963301877,0.525822914001302,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0__m041.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PHKG1_RABIT_6_296_ATPsite_0/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,31,KS6A3,11,False,-7.651,True,,0.0073151054717119,0.7991537703802739,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m031.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
PHKG1,26,1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0,41,M3K14,16,False,-7.241,True,,0.0844141963301877,0.525822914001302,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0__m041.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PHKG1_RABIT_6_296_ATPsite_0/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,31,PAK4,25,False,-6.802,True,,0.0073151054717119,0.7991537703802739,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m031.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,31,M3K14,16,False,-6.955,True,,0.0073151054717119,0.7991537703802739,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m031.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
PHKG1,26,1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0,41,DYRK2,98,False,-8.755,True,,0.0844141963301877,0.525822914001302,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10_1phk_A_rec_1phk_atp_lig_tt_min_0__m041.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PHKG1_RABIT_6_296_ATPsite_0/1phk_A_rec_1phk_atp_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,31,PHKG1,26,False,-8.139,True,,0.0073151054717119,0.7991537703802739,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m031.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,31,ABL2,76,False,-7.59,True,,0.0073151054717119,0.7991537703802739,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m031.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,68,GRK4,2,False,-6.096,True,,0.0204479686104599,0.8190735662577467,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m068.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,31,TBK1,41,True,-7.048,True,,0.0073151054717119,0.7991537703802739,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m031.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,31,CDK6-2F2C,88,False,-7.483,True,,0.0073151054717119,0.7991537703802739,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m031.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,31,CDK6-4AUA,87,False,-7.772,True,,0.0073151054717119,0.7991537703802739,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m031.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,31,AKT1,80,False,-7.959,True,,0.0073151054717119,0.7991537703802739,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m031.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,31,DYRK2,98,False,-7.69,True,,0.0073151054717119,0.7991537703802739,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m031.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,68,IPMK,9,False,-6.2,True,,0.0204479686104599,0.8190735662577467,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m068.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,68,KS6A3,11,False,-7.297,True,,0.0204479686104599,0.8190735662577467,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m068.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,68,PAK4,25,False,-6.834,True,,0.0204479686104599,0.8190735662577467,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m068.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,68,PHKG1,26,False,-7.52,True,,0.0204479686104599,0.8190735662577467,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m068.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
TBK1,41,4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0,68,ABL2,76,False,-6.95,True,,0.0204479686104599,0.8190735662577467,True,results/posebusters_dockfast_selection/extracted/fullatom_cond/pb_rc_select/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10_4iwq_A_rec_4jlc_su6_lig_tt_min_0__m068.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/TBK1_HUMAN_1_303_0/4iwq_A_rec_4jlc_su6_lig_tt_min_0_pocket10.pdb
