generator,policy,key,data_id,mol_index,source_file,mol_pred,mol_cond,risk_prob,qed,all_core_pass,molecule,posebusters_position,mol_pred_loaded,mol_cond_loaded,sanitization,inchi_convertible,all_atoms_connected,no_radicals,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,intramol_pass,protein_pass,dock_pose_pass,source,generated_scaffold,pocket_path_rel,protein_tag,protein_family,protein_unseen_train,family_unseen_train,native_scaffold,native_scaffold_unseen_train,generated_scaffold_unseen_train,family_and_generated_scaffold_unseen,family_and_native_scaffold_unseen,protein_family_or_scaffold_unseen,risk_gt_0_5
ExpDiff-official,pb_rc_select,5b08_A_rec_5b09_4mx_lig_tt_min_0_pocket10_5b08_A_rec_5b09_4mx_lig_tt_min_0,23,35,results/expdiff_official_t100_nall/5b08_A_rec_5b09_4mx_lig_tt_min_0_pocket10_5b08_A_rec_5b09_4mx_lig_tt_min_0_gen.sdf,results/expdiff_official_t100_nall_dockfast_selection/extracted/pb_rc_select/data023_pb_rc_select_m035.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/OLIAC_CANSA_1_101_0/5b08_A_rec_5b09_4mx_lig_tt_min_0_pocket10.pdb,0.0578937277633711,0.9202462844324392,True,5b08_A_rec_5b09_4mx_lig_tt_min_0_pocket10_5b08_A_rec_5b09_4mx_lig_tt_min_0_gen__mol035,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ExpDiff-100,c1ccc(C23CC(CCO2)c2ccccc23)cc1,OLIAC_CANSA_1_101_0/5b08_A_rec_5b09_4mx_lig_tt_min_0_pocket10.pdb,OLIAC_CANSA,OLIAC,True,True,c1ccccc1,False,True,True,False,True,False
ExpDiff-official,pb_rc_select,5b08_A_rec_5b09_4mx_lig_tt_min_0_pocket10_5b08_A_rec_5b09_4mx_lig_tt_min_0,23,50,results/expdiff_official_t100_nall/5b08_A_rec_5b09_4mx_lig_tt_min_0_pocket10_5b08_A_rec_5b09_4mx_lig_tt_min_0_gen.sdf,results/expdiff_official_t100_nall_dockfast_selection/extracted/pb_rc_select/data023_pb_rc_select_m050.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/OLIAC_CANSA_1_101_0/5b08_A_rec_5b09_4mx_lig_tt_min_0_pocket10.pdb,0.040457947389649,0.8951591810617169,True,5b08_A_rec_5b09_4mx_lig_tt_min_0_pocket10_5b08_A_rec_5b09_4mx_lig_tt_min_0_gen__mol050,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ExpDiff-100,C1=CC=C2CCN(c3ccccc3)C2C=C1,OLIAC_CANSA_1_101_0/5b08_A_rec_5b09_4mx_lig_tt_min_0_pocket10.pdb,OLIAC_CANSA,OLIAC,True,True,c1ccccc1,False,True,True,False,True,False
ExpDiff-official,pb_rc_select,5b08_A_rec_5b09_4mx_lig_tt_min_0_pocket10_5b08_A_rec_5b09_4mx_lig_tt_min_0,23,84,results/expdiff_official_t100_nall/5b08_A_rec_5b09_4mx_lig_tt_min_0_pocket10_5b08_A_rec_5b09_4mx_lig_tt_min_0_gen.sdf,results/expdiff_official_t100_nall_dockfast_selection/extracted/pb_rc_select/data023_pb_rc_select_m084.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/OLIAC_CANSA_1_101_0/5b08_A_rec_5b09_4mx_lig_tt_min_0_pocket10.pdb,0.1207650050260011,0.8602628963613123,True,5b08_A_rec_5b09_4mx_lig_tt_min_0_pocket10_5b08_A_rec_5b09_4mx_lig_tt_min_0_gen__mol084,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ExpDiff-100,O=C1CCc2ccccc2C(Cc2ccccc2)N1,OLIAC_CANSA_1_101_0/5b08_A_rec_5b09_4mx_lig_tt_min_0_pocket10.pdb,OLIAC_CANSA,OLIAC,True,True,c1ccccc1,False,True,True,False,True,False
ExpDiff-official,pb_rc_select,5b08_A_rec_5b09_4mx_lig_tt_min_0_pocket10_5b08_A_rec_5b09_4mx_lig_tt_min_0,23,42,results/expdiff_official_t100_nall/5b08_A_rec_5b09_4mx_lig_tt_min_0_pocket10_5b08_A_rec_5b09_4mx_lig_tt_min_0_gen.sdf,results/expdiff_official_t100_nall_dockfast_selection/extracted/pb_rc_select/data023_pb_rc_select_m042.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/OLIAC_CANSA_1_101_0/5b08_A_rec_5b09_4mx_lig_tt_min_0_pocket10.pdb,0.0636141186232275,0.8588638487020319,True,5b08_A_rec_5b09_4mx_lig_tt_min_0_pocket10_5b08_A_rec_5b09_4mx_lig_tt_min_0_gen__mol042,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ExpDiff-100,O=C1C=CCC(c2ccccc2)C2CCCC(c3ccccc3)N12,OLIAC_CANSA_1_101_0/5b08_A_rec_5b09_4mx_lig_tt_min_0_pocket10.pdb,OLIAC_CANSA,OLIAC,True,True,c1ccccc1,False,True,True,False,True,False
ExpDiff-official,pb_rc_select,5bur_A_rec_5x8f_amp_lig_tt_docked_7_pocket10_5bur_A_rec_5x8f_amp_lig_tt_docked_7,17,81,results/expdiff_official_t100_nall/5bur_A_rec_5x8f_amp_lig_tt_docked_7_pocket10_5bur_A_rec_5x8f_amp_lig_tt_docked_7_gen.sdf,results/expdiff_official_t100_nall_dockfast_selection/extracted/pb_rc_select/data017_pb_rc_select_m081.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/MENE_BACSU_2_486_0/5bur_A_rec_5x8f_amp_lig_tt_docked_7_pocket10.pdb,0.2374850620587636,0.8792032399070656,True,5bur_A_rec_5x8f_amp_lig_tt_docked_7_pocket10_5bur_A_rec_5x8f_amp_lig_tt_docked_7_gen__mol081,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ExpDiff-100,N=C1CCc2c1ccc1c2CCC1,MENE_BACSU_2_486_0/5bur_A_rec_5x8f_amp_lig_tt_docked_7_pocket10.pdb,MENE_BACSU,MENE,True,True,c1ncc2ncn(C3CCCO3)c2n1,False,True,True,False,True,False
ExpDiff-official,pb_rc_select,5bur_A_rec_5x8f_amp_lig_tt_docked_7_pocket10_5bur_A_rec_5x8f_amp_lig_tt_docked_7,17,38,results/expdiff_official_t100_nall/5bur_A_rec_5x8f_amp_lig_tt_docked_7_pocket10_5bur_A_rec_5x8f_amp_lig_tt_docked_7_gen.sdf,results/expdiff_official_t100_nall_dockfast_selection/extracted/pb_rc_select/data017_pb_rc_select_m038.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/MENE_BACSU_2_486_0/5bur_A_rec_5x8f_amp_lig_tt_docked_7_pocket10.pdb,0.020626750358239,0.8637356087587104,True,5bur_A_rec_5x8f_amp_lig_tt_docked_7_pocket10_5bur_A_rec_5x8f_amp_lig_tt_docked_7_gen__mol038,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ExpDiff-100,C1=C(c2ccccc2)CCCCC1,MENE_BACSU_2_486_0/5bur_A_rec_5x8f_amp_lig_tt_docked_7_pocket10.pdb,MENE_BACSU,MENE,True,True,c1ncc2ncn(C3CCCO3)c2n1,False,True,True,False,True,False
ExpDiff-official,pb_rc_select,5bur_A_rec_5x8f_amp_lig_tt_docked_7_pocket10_5bur_A_rec_5x8f_amp_lig_tt_docked_7,17,32,results/expdiff_official_t100_nall/5bur_A_rec_5x8f_amp_lig_tt_docked_7_pocket10_5bur_A_rec_5x8f_amp_lig_tt_docked_7_gen.sdf,results/expdiff_official_t100_nall_dockfast_selection/extracted/pb_rc_select/data017_pb_rc_select_m032.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/MENE_BACSU_2_486_0/5bur_A_rec_5x8f_amp_lig_tt_docked_7_pocket10.pdb,0.0155341787117847,0.7913999241251422,True,5bur_A_rec_5x8f_amp_lig_tt_docked_7_pocket10_5bur_A_rec_5x8f_amp_lig_tt_docked_7_gen__mol032,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ExpDiff-100,C1=CCC2=C3CNOCC3CC2=C1,MENE_BACSU_2_486_0/5bur_A_rec_5x8f_amp_lig_tt_docked_7_pocket10.pdb,MENE_BACSU,MENE,True,True,c1ncc2ncn(C3CCCO3)c2n1,False,True,True,False,True,False
ExpDiff-official,pb_rc_select,5bur_A_rec_5x8f_amp_lig_tt_docked_7_pocket10_5bur_A_rec_5x8f_amp_lig_tt_docked_7,17,21,results/expdiff_official_t100_nall/5bur_A_rec_5x8f_amp_lig_tt_docked_7_pocket10_5bur_A_rec_5x8f_amp_lig_tt_docked_7_gen.sdf,results/expdiff_official_t100_nall_dockfast_selection/extracted/pb_rc_select/data017_pb_rc_select_m021.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/MENE_BACSU_2_486_0/5bur_A_rec_5x8f_amp_lig_tt_docked_7_pocket10.pdb,0.0829069781287483,0.7849296224316864,True,5bur_A_rec_5x8f_amp_lig_tt_docked_7_pocket10_5bur_A_rec_5x8f_amp_lig_tt_docked_7_gen__mol021,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ExpDiff-100,O=C1NC2C3CCC=CCN3CC(=O)N2c2ccccc21,MENE_BACSU_2_486_0/5bur_A_rec_5x8f_amp_lig_tt_docked_7_pocket10.pdb,MENE_BACSU,MENE,True,True,c1ncc2ncn(C3CCCO3)c2n1,False,True,True,False,True,False
ExpDiff-official,pb_rc_select,5d7n_D_rec_4jt9_1ns_lig_tt_min_0_pocket10_5d7n_D_rec_4jt9_1ns_lig_tt_min_0,68,19,results/expdiff_official_t100_nall/5d7n_D_rec_4jt9_1ns_lig_tt_min_0_pocket10_5d7n_D_rec_4jt9_1ns_lig_tt_min_0_gen.sdf,results/expdiff_official_t100_nall_dockfast_selection/extracted/pb_rc_select/data068_pb_rc_select_m019.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/SIR3_HUMAN_117_398_0/5d7n_D_rec_4jt9_1ns_lig_tt_min_0_pocket10.pdb,0.0012254509484571,0.8900204659322163,True,5d7n_D_rec_4jt9_1ns_lig_tt_min_0_pocket10_5d7n_D_rec_4jt9_1ns_lig_tt_min_0_gen__mol019,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ExpDiff-100,O=C1NCCC2C(c3ccccc3)C3=CC=CCC3C12,SIR3_HUMAN_117_398_0/5d7n_D_rec_4jt9_1ns_lig_tt_min_0_pocket10.pdb,SIR3_HUMAN,SIR3,True,True,c1nc(N2CCCCC2)c2sccc2n1,True,True,True,True,True,False
ExpDiff-official,pb_rc_select,5d7n_D_rec_4jt9_1ns_lig_tt_min_0_pocket10_5d7n_D_rec_4jt9_1ns_lig_tt_min_0,68,31,results/expdiff_official_t100_nall/5d7n_D_rec_4jt9_1ns_lig_tt_min_0_pocket10_5d7n_D_rec_4jt9_1ns_lig_tt_min_0_gen.sdf,results/expdiff_official_t100_nall_dockfast_selection/extracted/pb_rc_select/data068_pb_rc_select_m031.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/SIR3_HUMAN_117_398_0/5d7n_D_rec_4jt9_1ns_lig_tt_min_0_pocket10.pdb,0.0051572764440039,0.8528132825116869,True,5d7n_D_rec_4jt9_1ns_lig_tt_min_0_pocket10_5d7n_D_rec_4jt9_1ns_lig_tt_min_0_gen__mol031,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ExpDiff-100,O=C1CCCC(c2ccccc2)Oc2ccccc21,SIR3_HUMAN_117_398_0/5d7n_D_rec_4jt9_1ns_lig_tt_min_0_pocket10.pdb,SIR3_HUMAN,SIR3,True,True,c1nc(N2CCCCC2)c2sccc2n1,True,True,True,True,True,False
ExpDiff-official,pb_rc_select,5d7n_D_rec_4jt9_1ns_lig_tt_min_0_pocket10_5d7n_D_rec_4jt9_1ns_lig_tt_min_0,68,17,results/expdiff_official_t100_nall/5d7n_D_rec_4jt9_1ns_lig_tt_min_0_pocket10_5d7n_D_rec_4jt9_1ns_lig_tt_min_0_gen.sdf,results/expdiff_official_t100_nall_dockfast_selection/extracted/pb_rc_select/data068_pb_rc_select_m017.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/SIR3_HUMAN_117_398_0/5d7n_D_rec_4jt9_1ns_lig_tt_min_0_pocket10.pdb,0.002671326317748,0.827418318746774,True,5d7n_D_rec_4jt9_1ns_lig_tt_min_0_pocket10_5d7n_D_rec_4jt9_1ns_lig_tt_min_0_gen__mol017,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ExpDiff-100,O=C1Cc2cccc3c2N1CC(c1ccccc1)C3,SIR3_HUMAN_117_398_0/5d7n_D_rec_4jt9_1ns_lig_tt_min_0_pocket10.pdb,SIR3_HUMAN,SIR3,True,True,c1nc(N2CCCCC2)c2sccc2n1,True,True,True,True,True,False
ExpDiff-official,pb_rc_select,5d7n_D_rec_4jt9_1ns_lig_tt_min_0_pocket10_5d7n_D_rec_4jt9_1ns_lig_tt_min_0,68,77,results/expdiff_official_t100_nall/5d7n_D_rec_4jt9_1ns_lig_tt_min_0_pocket10_5d7n_D_rec_4jt9_1ns_lig_tt_min_0_gen.sdf,results/expdiff_official_t100_nall_dockfast_selection/extracted/pb_rc_select/data068_pb_rc_select_m077.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/SIR3_HUMAN_117_398_0/5d7n_D_rec_4jt9_1ns_lig_tt_min_0_pocket10.pdb,0.0030313975103444,0.8240621217674768,True,5d7n_D_rec_4jt9_1ns_lig_tt_min_0_pocket10_5d7n_D_rec_4jt9_1ns_lig_tt_min_0_gen__mol077,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ExpDiff-100,O=C1N=C2C=CC=C3C2C2=C1C=CC=CC2=CC3c1ccccc1,SIR3_HUMAN_117_398_0/5d7n_D_rec_4jt9_1ns_lig_tt_min_0_pocket10.pdb,SIR3_HUMAN,SIR3,True,True,c1nc(N2CCCCC2)c2sccc2n1,True,True,True,True,True,False
ExpDiff-official,pb_rc_select,5i0b_A_rec_5vef_m77_lig_tt_min_0_pocket10_5i0b_A_rec_5vef_m77_lig_tt_min_0,25,79,results/expdiff_official_t100_nall/5i0b_A_rec_5vef_m77_lig_tt_min_0_pocket10_5i0b_A_rec_5vef_m77_lig_tt_min_0_gen.sdf,results/expdiff_official_t100_nall_dockfast_selection/extracted/pb_rc_select/data025_pb_rc_select_m079.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PAK4_HUMAN_291_591_ATP_0/5i0b_A_rec_5vef_m77_lig_tt_min_0_pocket10.pdb,0.0616822560295004,0.7997524469007538,True,5i0b_A_rec_5vef_m77_lig_tt_min_0_pocket10_5i0b_A_rec_5vef_m77_lig_tt_min_0_gen__mol079,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ExpDiff-100,C1=CC2OC3=C4C2=c2c(oc5cccc(c25)C4OC2C=CC=CC32)=C1,PAK4_HUMAN_291_591_ATP_0/5i0b_A_rec_5vef_m77_lig_tt_min_0_pocket10.pdb,PAK4_HUMAN_291_591_ATP,PAK4,True,True,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,False,True,True,False,True,False
ExpDiff-official,pb_rc_select,5i0b_A_rec_5vef_m77_lig_tt_min_0_pocket10_5i0b_A_rec_5vef_m77_lig_tt_min_0,25,41,results/expdiff_official_t100_nall/5i0b_A_rec_5vef_m77_lig_tt_min_0_pocket10_5i0b_A_rec_5vef_m77_lig_tt_min_0_gen.sdf,results/expdiff_official_t100_nall_dockfast_selection/extracted/pb_rc_select/data025_pb_rc_select_m041.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PAK4_HUMAN_291_591_ATP_0/5i0b_A_rec_5vef_m77_lig_tt_min_0_pocket10.pdb,0.0563146410419871,0.785501785215882,True,5i0b_A_rec_5vef_m77_lig_tt_min_0_pocket10_5i0b_A_rec_5vef_m77_lig_tt_min_0_gen__mol041,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ExpDiff-100,C1=CCN=CC(c2cccnc2)=C1,PAK4_HUMAN_291_591_ATP_0/5i0b_A_rec_5vef_m77_lig_tt_min_0_pocket10.pdb,PAK4_HUMAN_291_591_ATP,PAK4,True,True,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,False,True,True,False,True,False
ExpDiff-official,pb_rc_select,5i0b_A_rec_5vef_m77_lig_tt_min_0_pocket10_5i0b_A_rec_5vef_m77_lig_tt_min_0,25,13,results/expdiff_official_t100_nall/5i0b_A_rec_5vef_m77_lig_tt_min_0_pocket10_5i0b_A_rec_5vef_m77_lig_tt_min_0_gen.sdf,results/expdiff_official_t100_nall_dockfast_selection/extracted/pb_rc_select/data025_pb_rc_select_m013.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PAK4_HUMAN_291_591_ATP_0/5i0b_A_rec_5vef_m77_lig_tt_min_0_pocket10.pdb,0.0786127192618096,0.7845302935274997,True,5i0b_A_rec_5vef_m77_lig_tt_min_0_pocket10_5i0b_A_rec_5vef_m77_lig_tt_min_0_gen__mol013,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ExpDiff-100,O=C1C=Cc2cccc3c2C1CC3,PAK4_HUMAN_291_591_ATP_0/5i0b_A_rec_5vef_m77_lig_tt_min_0_pocket10.pdb,PAK4_HUMAN_291_591_ATP,PAK4,True,True,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,False,True,True,False,True,False
ExpDiff-official,pb_rc_select,5i0b_A_rec_5vef_m77_lig_tt_min_0_pocket10_5i0b_A_rec_5vef_m77_lig_tt_min_0,25,39,results/expdiff_official_t100_nall/5i0b_A_rec_5vef_m77_lig_tt_min_0_pocket10_5i0b_A_rec_5vef_m77_lig_tt_min_0_gen.sdf,results/expdiff_official_t100_nall_dockfast_selection/extracted/pb_rc_select/data025_pb_rc_select_m039.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PAK4_HUMAN_291_591_ATP_0/5i0b_A_rec_5vef_m77_lig_tt_min_0_pocket10.pdb,0.0901721541274151,0.7830159072493839,True,5i0b_A_rec_5vef_m77_lig_tt_min_0_pocket10_5i0b_A_rec_5vef_m77_lig_tt_min_0_gen__mol039,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ExpDiff-100,N=C1C=CC(n2ccc3ccncc3c2=O)CN1,PAK4_HUMAN_291_591_ATP_0/5i0b_A_rec_5vef_m77_lig_tt_min_0_pocket10.pdb,PAK4_HUMAN_291_591_ATP,PAK4,True,True,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,False,True,True,False,True,False
ExpDiff-official,pb_rc_select,5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_pocket10_5l1v_A_rec_5l1v_7pf_lig_tt_docked_0,30,53,results/expdiff_official_t100_nall/5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_pocket10_5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_gen.sdf,results/expdiff_official_t100_nall_dockfast_selection/extracted/pb_rc_select/data030_pb_rc_select_m053.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PNTM_STRAE_2_398_0/5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_pocket10.pdb,0.0593622718719379,0.8612519552269353,True,5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_pocket10_5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_gen__mol053,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ExpDiff-100,c1ccc2c(c1)CCC1CCC3CCC(CCO3)C21,PNTM_STRAE_2_398_0/5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_pocket10.pdb,PNTM_STRAE,PNTM,True,True,O=C1OCC2CCC3CCCC32C12CO2,True,True,True,True,True,False
ExpDiff-official,pb_rc_select,5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_pocket10_5l1v_A_rec_5l1v_7pf_lig_tt_docked_0,30,51,results/expdiff_official_t100_nall/5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_pocket10_5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_gen.sdf,results/expdiff_official_t100_nall_dockfast_selection/extracted/pb_rc_select/data030_pb_rc_select_m051.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PNTM_STRAE_2_398_0/5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_pocket10.pdb,0.1497474402458126,0.856737457328382,True,5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_pocket10_5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_gen__mol051,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ExpDiff-100,O=C1CCC2CC3CCCCC3CC12,PNTM_STRAE_2_398_0/5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_pocket10.pdb,PNTM_STRAE,PNTM,True,True,O=C1OCC2CCC3CCCC32C12CO2,True,True,True,True,True,False
ExpDiff-official,pb_rc_select,5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_pocket10_5l1v_A_rec_5l1v_7pf_lig_tt_docked_0,30,24,results/expdiff_official_t100_nall/5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_pocket10_5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_gen.sdf,results/expdiff_official_t100_nall_dockfast_selection/extracted/pb_rc_select/data030_pb_rc_select_m024.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PNTM_STRAE_2_398_0/5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_pocket10.pdb,0.0575419969438063,0.848851429870506,True,5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_pocket10_5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_gen__mol024,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ExpDiff-100,c1ccc2c(c1)C1CCC3CCCC23CC1,PNTM_STRAE_2_398_0/5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_pocket10.pdb,PNTM_STRAE,PNTM,True,True,O=C1OCC2CCC3CCCC32C12CO2,True,True,True,True,True,False
ExpDiff-official,pb_rc_select,5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_pocket10_5l1v_A_rec_5l1v_7pf_lig_tt_docked_0,30,17,results/expdiff_official_t100_nall/5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_pocket10_5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_gen.sdf,results/expdiff_official_t100_nall_dockfast_selection/extracted/pb_rc_select/data030_pb_rc_select_m017.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PNTM_STRAE_2_398_0/5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_pocket10.pdb,0.013350209649738,0.8351741685509877,True,5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_pocket10_5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_gen__mol017,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ExpDiff-100,c1ccc2c(c1)CC1CCC3CCCCC(C1)C23,PNTM_STRAE_2_398_0/5l1v_A_rec_5l1v_7pf_lig_tt_docked_0_pocket10.pdb,PNTM_STRAE,PNTM,True,True,O=C1OCC2CCC3CCCC32C12CO2,True,True,True,True,True,False
ExpDiff-official,pb_rc_select,5liu_X_rec_4gq0_qap_lig_tt_min_0_pocket10_5liu_X_rec_4gq0_qap_lig_tt_min_0,79,16,results/expdiff_official_t100_nall/5liu_X_rec_4gq0_qap_lig_tt_min_0_pocket10_5liu_X_rec_4gq0_qap_lig_tt_min_0_gen.sdf,results/expdiff_official_t100_nall_dockfast_selection/extracted/pb_rc_select/data079_pb_rc_select_m016.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/AK1BA_HUMAN_1_316_0/5liu_X_rec_4gq0_qap_lig_tt_min_0_pocket10.pdb,0.0343463939972874,0.9085257242570178,True,5liu_X_rec_4gq0_qap_lig_tt_min_0_pocket10_5liu_X_rec_4gq0_qap_lig_tt_min_0_gen__mol016,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ExpDiff-100,O=C(N=C1C=Cc2ccccc2C1)C1=CC=CC=CC1,AK1BA_HUMAN_1_316_0/5liu_X_rec_4gq0_qap_lig_tt_min_0_pocket10.pdb,AK1BA_HUMAN,AK1BA,True,True,O=C(C=Cc1ccccc1)OCCc1ccccc1,True,True,True,True,True,False
ExpDiff-official,pb_rc_select,5liu_X_rec_4gq0_qap_lig_tt_min_0_pocket10_5liu_X_rec_4gq0_qap_lig_tt_min_0,79,48,results/expdiff_official_t100_nall/5liu_X_rec_4gq0_qap_lig_tt_min_0_pocket10_5liu_X_rec_4gq0_qap_lig_tt_min_0_gen.sdf,results/expdiff_official_t100_nall_dockfast_selection/extracted/pb_rc_select/data079_pb_rc_select_m048.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/AK1BA_HUMAN_1_316_0/5liu_X_rec_4gq0_qap_lig_tt_min_0_pocket10.pdb,0.0209459700256077,0.9034298507648564,True,5liu_X_rec_4gq0_qap_lig_tt_min_0_pocket10_5liu_X_rec_4gq0_qap_lig_tt_min_0_gen__mol048,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ExpDiff-100,c1ccc(CN2CC3C4CCCC3(CC4)C2)cc1,AK1BA_HUMAN_1_316_0/5liu_X_rec_4gq0_qap_lig_tt_min_0_pocket10.pdb,AK1BA_HUMAN,AK1BA,True,True,O=C(C=Cc1ccccc1)OCCc1ccccc1,True,True,True,True,True,False
ExpDiff-official,pb_rc_select,5liu_X_rec_4gq0_qap_lig_tt_min_0_pocket10_5liu_X_rec_4gq0_qap_lig_tt_min_0,79,93,results/expdiff_official_t100_nall/5liu_X_rec_4gq0_qap_lig_tt_min_0_pocket10_5liu_X_rec_4gq0_qap_lig_tt_min_0_gen.sdf,results/expdiff_official_t100_nall_dockfast_selection/extracted/pb_rc_select/data079_pb_rc_select_m093.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/AK1BA_HUMAN_1_316_0/5liu_X_rec_4gq0_qap_lig_tt_min_0_pocket10.pdb,0.0338620206221867,0.9004959382608946,True,5liu_X_rec_4gq0_qap_lig_tt_min_0_pocket10_5liu_X_rec_4gq0_qap_lig_tt_min_0_gen__mol093,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ExpDiff-100,C1=CCC2=NC3=CC=C(Oc4ccccc4)CC3=NC2C=C1,AK1BA_HUMAN_1_316_0/5liu_X_rec_4gq0_qap_lig_tt_min_0_pocket10.pdb,AK1BA_HUMAN,AK1BA,True,True,O=C(C=Cc1ccccc1)OCCc1ccccc1,True,True,True,True,True,False
